alpha power seltype Ne rec mut s1 s2 h t
0.12 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 16000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 16000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 16000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 16000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 16000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 16000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 16000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 16000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 16000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 16000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 16000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 16000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 16000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 16000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.05 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 320000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.05 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.2 0.5 32000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.05 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 160000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.05 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 16000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.05 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 320000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.05 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.5 0.25 32000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.05 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 160000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.05 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 16000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.05 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 320000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.05 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.5 0.5 32000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.05 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 160000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.05 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 16000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.05 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 320000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.05 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.06 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.07 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.08 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.09 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.1 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.11 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.12 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.13 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.14 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.15 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.16 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.17 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.18 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.19 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.2 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.21 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.22 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.23 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.24 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
0.25 NaN AP 2 1e-8 1e-8 0.1 0.9 0.25 32000
alpha power seltype Ne rec mut s1 s2 h t
0.01 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.02 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.03 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
0.04 NaN AP 2 1e-8 1e-8 0.1 0.9 0.5 160000
